Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Rainfall_Normal_mm,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Flooded_Area_sqkm,Area_Affected_Acres,Persons_Affected,Villages_Affected,Total_Houses_Damaged,Houses_Fully_Damaged,Houses_Partially_Damaged,Schools_Total,Roads_Damaged_km,Bridges_Damaged,Est_Damages_USD_Mn,Damage_Level,Damage_Label,Rainfall_Actual_mm_normalized,Rainfall_Anomaly_pct_normalized,Rainfall_Normal_mm_normalized,Max_Temp_C_normalized,Min_Temp_C_normalized,Mean_Temp_C_normalized,Flooded_Area_sqkm_normalized,Area_Affected_Acres_normalized,Persons_Affected_normalized,Total_Houses_Damaged_normalized,Roads_Damaged_km_normalized,Est_Damages_USD_Mn_normalized
2023,Pakistan (National),All,234,60.3,146,38.9,24.6,31.7,4200,1456000,2800000,3780,50400,16800,33600,616,1260,22,1036.4,2,Extreme,0.2289855072463768,0.1830065359477124,0.4396551724137931,0.5483870967741931,0.5319148936170214,0.5306122448979589,0.08479301775865204,0.0848000048487417,0.08480000698218802,0.08480072192319801,0.08478685433362516,0.07124589217209566
2023,Punjab,All (Province Level),314,118.1,144,37.8,25.6,32.7,1124,389732,749485,1012,13491,4497,8994,165,337,6,277.4,2,Extreme,0.34492753623188405,0.2798726328138093,0.4224137931034483,0.37096774193548326,0.7446808510638299,0.7346938775510209,0.022647837242661173,0.022659883323656246,0.022659897257588067,0.022661115310731703,0.02262778638292141,0.019064446491674342
2023,Punjab,Lahore,251,57.9,159,40.0,26.2,33.1,71,24647,47398,64,853,284,569,10,21,0,17.5,0,Low,0.2536231884057971,0.17898441427853193,0.5517241379310345,0.7258064516129029,0.8723404255319146,0.8163265306122451,0.0013738206355940765,0.0013834066151872497,0.001383406611962355,0.0013839106081293805,0.0013468920466024649,0.0011962544859543222
2023,Punjab,Multan,263,92.0,137,37.1,26.5,31.1,44,15369,29556,40,532,177,355,7,13,0,10.9,0,Low,0.2710144927536232,0.23613205966147147,0.3620689655172414,0.25806451612903236,0.9361702127659572,0.40816326530612257,0.0008283330302846637,0.0008427019822903207,0.0008427113048291164,0.000843478363348929,0.0008081352279614789,0.0007425027843854415
2023,Punjab,Faisalabad,460,235.8,137,40.5,26.1,31.6,43,14874,28603,39,515,172,343,6,13,0,10.6,1,Medium,0.5565217391304348,0.477124183006536,0.3620689655172414,0.8064516129032254,0.8510638297872342,0.5102040816326532,0.0008081297856435744,0.0008138543003239507,0.0008138309871686537,0.0008148573410396839,0.0008081352279614789,0.0007218777070414014
2023,Punjab,Rawalpindi,446,187.7,155,37.7,26.3,31.5,45,15725,30241,41,544,181,363,7,14,0,11.2,1,Medium,0.5362318840579711,0.3965141612200436,0.5172413793103449,0.35483870967741965,0.8936170212765957,0.4897959183673468,0.0008485362749257531,0.0008634490020479523,0.0008634699801674344,0.0008636814379201608,0.0008754798302916022,0.0007631278617294814
2023,Punjab,Gujranwala,242,55.1,156,39.6,26.3,30.6,58,20114,38681,52,696,232,464,9,17,0,14.3,0,Low,0.24057971014492754,0.17429193899782136,0.5258620689655172,0.6612903225806451,0.8936170212765957,0.3061224489795919,0.0011111784552599148,0.0011192317821497654,0.0011192411040439353,0.001119587049155764,0.0010775136372819718,0.0009762536609512287
2023,Punjab,Sargodha,194,52.8,127,41.5,23.8,33.8,50,17219,33114,45,596,199,397,7,15,0,12.3,0,Low,0.17101449275362318,0.17043740573152338,0.27586206896551724,0.9677419354838706,0.3617021276595744,0.9591836734693872,0.0009495524981311999,0.0009505165512555414,0.000950535198046248,0.0009512280943954987,0.0009428244326217253,0.000838753145324295
2023,Punjab,Sialkot,401,165.6,151,39.5,24.8,33.3,28,9754,18757,25,338,113,225,4,8,0,6.9,0,Low,0.47101449275362317,0.3594771241830066,0.4827586206896552,0.6451612903225803,0.5744680851063829,0.8571428571428565,0.0005050811160272339,0.0005154701959445288,0.0005154515457364226,0.0005168619911140144,0.00047141221631086266,0.0004675017531315743
2023,Punjab,Jhang,232,56.8,148,37.8,24.1,31.8,32,11062,21273,29,383,128,255,5,10,0,7.9,0,Low,0.22608695652173913,0.1771409418468242,0.45689655172413796,0.37096774193548326,0.4255319148936171,0.5510204081632654,0.0005858940945915914,0.0005916980101102092,0.0005916980087308868,0.0005926235207561338,0.0006061014209711092,0.0005362520109450411
2023,Punjab,Muzaffargarh,382,170.9,141,40.9,25.5,29.9,18,6202,11926,16,215,72,143,3,5,0,4.4,0,Low,0.4434782608695652,0.36835930953578017,0.39655172413793105,0.8709677419354832,0.7234042553191488,0.16326530612244844,0.0003030486696163404,0.00030846622353130476,0.00030844058042832085,0.00030978047675888807,0.00026937840932049294,0.0002956261085979073
2023,Punjab,Rahim Yar Khan,409,147.9,165,39.2,25.5,30.8,38,13165,25318,34,456,152,304,6,11,0,9.4,0,Low,0.4826086956521739,0.32981397687280045,0.603448275862069,0.5967741935483872,0.7234042553191488,0.346938775510204,0.0007071135624381275,0.0007142569498582414,0.0007142802594513188,0.0007155255577311274,0.0006734460233012324,0.0006393773976652413
2023,Punjab,Bahawalnagar,236,76.1,134,38.8,25.6,31.4,51,17739,34114,46,614,205,409,8,15,0,12.6,0,Low,0.2318840579710145,0.20948550360315069,0.33620689655172414,0.5322580645161283,0.7446808510638299,0.4693877551020404,0.0009697557427722892,0.0009808211868565764,0.0009808398335766392,0.0009815327062523466,0.0009428244326217253,0.000859378222668335
2023,Punjab,Bahawalpur,293,91.5,153,37.7,25.3,30.6,49,16842,32388,44,583,194,389,7,15,0,12.0,0,Low,0.3144927536231884,0.23529411764705885,0.5,0.35483870967741965,0.6808510638297872,0.3061224489795919,0.0009293492534901105,0.0009285456904447911,0.0009285340326511841,0.0009293414302766643,0.0009428244326217253,0.000818128067980255
2023,Punjab,D.G. Khan,451,208.9,146,40.6,24.1,32.3,19,6697,12878,17,232,77,155,3,6,0,4.8,0,Low,0.5434782608695652,0.432042902631138,0.4396551724137931,0.8225806451612901,0.4255319148936171,0.6530612244897952,0.00032325191425742973,0.00033731390549767467,0.00033729059345325325,0.0003384014990681332,0.0003367230116506162,0.000323126211723294
2023,Punjab,Rajanpur,400,159.7,154,36.8,24.9,31.8,57,19659,37805,51,680,227,454,8,17,0,14.0,1,Medium,0.46956521739130436,0.34958940841293784,0.5086206896551724,0.20967741935483816,0.5957446808510634,0.5510204081632654,0.0010909752106188254,0.0010927152259988598,0.0010926942433193128,0.0010926496163941215,0.0010775136372819718,0.0009556285836071885
2023,Punjab,Mianwali,265,89.3,140,37.8,23.2,33.3,55,19018,36574,49,658,219,439,8,16,0,13.5,0,Low,0.27391304347826084,0.23160717278364337,0.3879310344827586,0.37096774193548326,0.23404255319148895,0.8571428571428565,0.0010505687213366467,0.0010553589348060455,0.0010553892369814014,0.0010556106463468632,0.0010101690349518487,0.0009212534547004552
2023,Punjab,Khushab,423,213.3,135,39.3,23.1,33.6,58,20075,38605,52,695,232,463,8,17,0,14.3,1,Medium,0.5028985507246376,0.4394167923579689,0.3448275862068966,0.6129032258064508,0.21276595744680854,0.9183673469387758,0.0011111784552599148,0.0011169589344796878,0.0011169379517436257,0.0011179034596081614,0.0010775136372819718,0.0009762536609512287
2023,Punjab,Chakwal,274,93.0,142,37.8,24.2,33.1,38,13198,25380,34,457,152,305,6,11,0,9.4,0,Low,0.28695652173913044,0.23780794369029667,0.4051724137931034,0.37096774193548326,0.44680851063829746,0.8163265306122451,0.0007071135624381275,0.0007161801286559993,0.000716159146854203,0.00071720914727873,0.0006734460233012324,0.0006393773976652413
2023,Punjab,Jhelum,321,100.6,160,36.8,26.3,30.8,53,18357,35301,48,635,212,424,8,16,0,13.1,1,Medium,0.35507246376811596,0.2505446623093682,0.5603448275862069,0.20967741935483816,0.8936170212765957,0.346938775510204,0.0010101622320544679,0.001016837080705499,0.0010168114359512133,0.0010168880867520021,0.0010101690349518487,0.0008937533515750684
2023,Punjab,Kasur,345,115.6,160,37.1,24.1,32.1,56,19283,37082,50,667,222,445,8,17,0,13.7,1,Medium,0.3898550724637681,0.27568292274174633,0.5603448275862069,0.25806451612903236,0.4255319148936171,0.6122448979591838,0.001070771965977736,0.0010708026433334959,0.00107078399183084,0.0010707629522752871,0.0010775136372819718,0.0009350035062631485
2023,Punjab,Sheikhupura,415,196.4,140,37.5,25.8,30.3,49,16964,32623,44,587,196,391,7,15,0,12.1,1,Medium,0.49130434782608695,0.4110943522708229,0.3879310344827586,0.32258064516129015,0.7872340425531914,0.2448979591836734,0.0009293492534901105,0.000935655624181957,0.000935655622000826,0.0009360757884670749,0.0009428244326217253,0.0008250030937616016
2023,Punjab,Gujrat,289,95.3,148,39.4,24.3,31.6,34,11680,22461,30,404,135,270,5,10,0,8.3,0,Low,0.30869565217391304,0.24166247695659462,0.45689655172413796,0.6290322580645156,0.4680851063829786,0.5102040816326532,0.0006263005838737702,0.0006277139039591316,0.0006276999157409914,0.0006279789012557895,0.0006061014209711092,0.0005637521140704278
2023,Punjab,Hafizabad,458,188.1,159,37.3,22.8,33.6,32,11030,21211,29,382,127,255,5,10,0,7.8,0,Low,0.553623188405797,0.3971845148315737,0.5517241379310345,0.2903225806451607,0.14893617021276584,0.9183673469387758,0.0005858940945915914,0.0005898331094578379,0.0005898191213280024,0.000590939931208531,0.0006061014209711092,0.0005293769851636944
2023,Punjab,Narowal,409,200.7,136,39.0,26.6,32.6,47,16370,31480,42,567,189,378,7,14,0,11.7,1,Medium,0.4826086956521739,0.41830065359477125,0.35344827586206895,0.5645161290322578,0.9574468085106385,0.7142857142857145,0.0008889427642079318,0.0009010384058223131,0.0009010174235895889,0.0009024039975150218,0.0008754798302916022,0.0007975029906362148
2023,Punjab,Layyah,246,57.7,156,38.1,22.8,33.7,23,7949,15286,21,275,92,183,3,7,0,5.7,0,Low,0.2463768115942029,0.1786492374727669,0.5258620689655172,0.41935483870967744,0.14893617021276584,0.9387755102040822,0.0004040648928217872,0.0004102781435217052,0.00041026415581043506,0.00041079584961504725,0.00040406761398073944,0.00038500144375541414
2023,Punjab,Bhakkar,255,91.7,133,38.7,26.4,33.4,21,7368,14169,19,255,85,170,3,6,0,5.2,0,Low,0.2594202898550725,0.23562929445282388,0.3275862068965517,0.5161290322580647,0.9148936170212761,0.8775510204081629,0.00036365840353960846,0.0003764185410520872,0.0003764138779229882,0.00037712405866299417,0.0003367230116506162,0.00035062631484868075
2023,Sindh,All (Province Level),231,55.0,149,38.3,23.8,32.8,1036,359293,690948,933,12437,4146,8291,152,311,6,255.7,2,Extreme,0.2246376811594203,0.17412435059493886,0.46551724137931033,0.4516129032258058,0.3617021276595744,0.7551020408163259,0.020869951714245306,0.020885954856233353,0.020885954807545563,0.02088661192755851,0.020876826722338204,0.017572565897122115
2023,Sindh,Karachi,237,59.1,149,36.7,23.3,31.4,32,11227,21590,29,389,130,259,5,10,0,8.0,0,Low,0.23333333333333334,0.1809954751131222,0.46551724137931033,0.19354838709677458,0.2553191489361701,0.4693877551020404,0.0005858940945915914,0.0006013139040989991,0.0006013045781940208,0.0006027250580417496,0.0006061014209711092,0.0005431270367263878
2023,Sindh,Hyderabad,227,49.3,152,41.0,24.0,30.4,57,19778,38035,51,685,228,456,8,17,0,14.1,0,Low,0.21884057971014492,0.16457181163063517,0.49137931034482757,0.8870967741935479,0.4042553191489359,0.2653061224489791,0.0010909752106188254,0.0010996503252998658,0.0010996643094913028,0.001101067564132135,0.0010775136372819718,0.0009625036093885353
2023,Sindh,Sukkur,161,10.3,146,36.7,22.9,31.8,65,22670,43596,59,785,262,523,10,20,0,16.1,0,Low,0.12318840579710146,0.09921233450645217,0.4396551724137931,0.19354838709677458,0.17021276595744622,0.5510204081632654,0.0012526011677475404,0.0012681907217579299,0.0012681883876758079,0.0012694265188924001,0.0012795474442723416,0.0011000041250154688
2023,Sindh,Larkana,264,79.6,147,38.6,24.7,30.1,55,19232,36984,50,666,222,444,8,17,0,13.7,0,Low,0.27246376811594203,0.2153510977040389,0.4482758620689655,0.5,0.5531914893617017,0.20408163265306128,0.0010505687213366467,0.001067830457918779,0.0010678141375488617,0.0010690793627276844,0.0010775136372819718,0.0009350035062631485
2023,Sindh,Khairpur,176,33.3,132,37.3,25.4,32.5,104,36113,69448,94,1250,417,833,15,31,1,25.7,1,Medium,0.14492753623188406,0.13775766716943189,0.31896551724137934,0.2903225806451607,0.7021276595744675,0.693877551020408,0.002040527708750025,0.0020516238301900723,0.002051623825407479,0.0020522956585276335,0.0020203380699036974,0.00176000660002475
2023,Sindh,Jacobabad,232,50.6,154,40.0,24.8,31.8,89,30971,59559,80,1072,357,715,13,27,0,22.0,1,Medium,0.22608695652173913,0.16675046086810794,0.5086206896551724,0.7258064516129029,0.5744680851063829,0.5510204081632654,0.001737479039133685,0.0017519576066121452,0.0017519412846474414,0.0017526167190543614,0.0017509596605832043,0.0015056306461149228
2023,Sindh,Shikarpur,272,76.6,154,40.2,25.3,32.0,68,23645,45472,61,818,273,546,10,20,0,16.8,0,Low,0.28405797101449276,0.21032344561756328,0.5086206896551724,0.7580645161290324,0.6808510638297872,0.5918367346938774,0.0013132109016708083,0.0013250119135098707,0.0013250398839308216,0.0013249849739632876,0.0012795474442723416,0.0011481293054848955
2023,Sindh,Kashmore,189,48.8,127,39.4,25.1,33.8,66,22874,43989,59,792,264,528,10,20,0,16.3,0,Low,0.16376811594202897,0.16373386961622255,0.27586206896551724,0.6290322580645156,0.6382978723404257,0.9591836734693872,0.0012728044123886295,0.0012800794634167975,0.0012800981094392514,0.0012812116457256186,0.0012795474442723416,0.0011137541765781623
2023,Sindh,Dadu,181,39.2,130,40.4,23.7,32.3,46,16103,30968,42,557,186,372,7,14,0,11.5,0,Low,0.15217391304347827,0.14764538293950058,0.3017241379310345,0.7903225806451607,0.3404255319148932,0.6530612244897952,0.0008687395195668424,0.0008854781410040894,0.0008855014501980287,0.0008855681020389953,0.0008754798302916022,0.0007837529390735216
2023,Sindh,Jamshoro,321,119.9,146,38.0,26.3,33.3,67,23300,44807,60,807,269,538,10,20,0,16.6,1,Medium,0.35507246376811596,0.2828892240656947,0.4396551724137931,0.4032258064516127,0.8936170212765957,0.8571428571428565,0.001293007657029719,0.0013049059533514916,0.0013048873013031114,0.0013064654889396584,0.0012795474442723416,0.0011343792539222023
2023,Sindh,Thatta,157,12.9,139,41.4,25.0,31.4,27,9485,18240,25,328,109,219,4,8,0,6.8,0,Low,0.11739130434782609,0.1035696329813977,0.3793103448275862,0.9516129032258058,0.6170212765957445,0.4693877551020404,0.0004848778713861446,0.0004997933748355318,0.0004997840491672104,0.0005000260956379879,0.00047141221631086266,0.0004606267273502276
2023,Sindh,Badin,204,20.7,169,40.8,26.1,31.9,78,26940,51808,70,933,311,622,11,23,0,19.2,0,Low,0.1855072463768116,0.11664152840623429,0.6379310344827587,0.8548387096774185,0.8510638297872342,0.5714285714285711,0.001515243348081702,0.0015170384025587368,0.0015170500546513798,0.0015185977719375926,0.0014815812512627112,0.0013131299242372157
2023,Sindh,Sanghar,258,50.9,171,38.0,25.9,31.9,60,20786,39974,54,720,240,480,9,18,0,14.8,0,Low,0.263768115942029,0.1672532260767555,0.6551724137931034,0.4032258064516127,0.8085106382978718,0.5714285714285711,0.0011515849445420934,0.0011583946958495645,0.001158424997784731,0.0011599931982982277,0.001144858239612095,0.001010628789857962
2023,Sindh,Mirpur Khas,174,12.3,155,37.0,26.5,31.1,36,12475,23991,32,432,144,288,5,11,0,8.9,0,Low,0.14202898550724638,0.10256410256410257,0.5172413793103449,0.24193548387096764,0.9361702127659572,0.40816326530612257,0.0006667070731559489,0.0006740450295414833,0.0006740660081024898,0.0006751194085886637,0.0006734460233012324,0.000605002268758508
2023,Sindh,Tharparkar,335,112.0,158,40.3,24.7,31.8,33,11274,21681,29,390,130,260,5,10,0,8.0,0,Low,0.3753623188405797,0.26964974023797555,0.5431034482758621,0.774193548387096,0.5531914893617017,0.5510204081632654,0.0006060973392326808,0.0006040529769321697,0.0006040623000272863,0.0006044086475893523,0.0006061014209711092,0.0005431270367263878
2023,Sindh,Umerkot,190,11.8,170,40.6,24.4,30.5,36,12614,24257,33,437,146,291,5,11,0,9.0,0,Low,0.16521739130434782,0.10172616054968998,0.646551724137931,0.8225806451612901,0.48936170212765906,0.28571428571428553,0.0006667070731559489,0.0006821456917502216,0.0006821270411535739,0.0006835373563266769,0.0006734460233012324,0.0006118772945398546
2023,Sindh,Matiari,178,30.9,136,39.4,25.9,31.2,57,19838,38150,52,687,229,458,8,17,0,14.1,0,Low,0.14782608695652175,0.13373554550025138,0.35344827586206895,0.6290322580645156,0.8085106382978718,0.42857142857142827,0.0010909752106188254,0.001103147014023062,0.0011031493425772978,0.0011044347432273402,0.0010775136372819718,0.0009625036093885353
2023,Sindh,Qambar,294,114.6,137,37.7,26.5,33.7,33,11422,21966,30,395,132,264,5,10,0,8.1,0,Low,0.3159420289855073,0.2740070387129211,0.3620689655172414,0.35483870967741965,0.9361702127659572,0.9387755102040822,0.0006060973392326808,0.0006126781424493873,0.0006126991211534478,0.0006128265953273655,0.0006061014209711092,0.0005500020625077344
2023,KPK,All (Province Level),296,131.2,128,38.2,24.4,31.5,964,334047,642398,867,11563,3854,7709,141,289,5,237.8,2,Extreme,0.3188405797101449,0.3018267135914195,0.28448275862068967,0.4354838709677422,0.48936170212765906,0.4897959183673468,0.019415318100086874,0.0194146647978031,0.019414664752545073,0.01941515466295379,0.019395245471075493,0.01634193628226106
2023,KPK,Peshawar,370,219.0,116,41.1,26.0,30.6,91,31719,60998,82,1098,366,732,13,27,0,22.6,1,Medium,0.4260869565217391,0.4489693313222725,0.1810344827586207,0.9032258064516128,0.8297872340425531,0.3061224489795919,0.0017778855284158637,0.0017955496593613264,0.0017955496551756741,0.0017963900472920305,0.0017509596605832043,0.001546880800803003
2023,KPK,Nowshera,199,48.5,134,39.8,23.1,31.2,63,21969,42248,57,760,253,507,9,19,0,15.6,0,Low,0.1782608695652174,0.16323110440757502,0.33620689655172414,0.6935483870967735,0.21276595744680854,0.42857142857142827,0.0012121946784653616,0.0012273377418419193,0.0012273377389808405,0.0012273367802023338,0.0012122028419422183,0.0010656289961087355
2023,KPK,Charsadda,372,217.9,117,37.0,23.8,30.9,88,30670,58980,80,1062,354,708,13,27,0,21.8,1,Medium,0.4289855072463768,0.44712585889056483,0.1896551724137931,0.24193548387096764,0.3617021276595744,0.3673469387755097,0.0017172757944925955,0.0017344158848507769,0.0017343949006753448,0.0017357808235783348,0.0017509596605832043,0.0014918805945522296
2023,KPK,Mardan,331,173.6,121,40.7,23.5,31.8,32,11119,21382,29,385,128,257,5,10,0,7.9,0,Low,0.3695652173913043,0.3728841964136082,0.22413793103448276,0.8387096774193549,0.2978723404255317,0.5510204081632654,0.0005858940945915914,0.0005950198643972457,0.0005950012140036994,0.000595990699851339,0.0006061014209711092,0.0005362520109450411
2023,KPK,Swat,192,31.5,146,40.5,24.7,30.2,27,9428,18130,24,326,109,218,4,8,0,6.7,0,Low,0.1681159420289855,0.13474107591754653,0.4396551724137931,0.8064516129032254,0.5531914893617017,0.22448979591836699,0.0004848778713861446,0.0004964715205484952,0.0004964505392588674,0.0004966589165427825,0.00047141221631086266,0.0004537517015688809
2023,KPK,Malakand,228,74.0,131,40.7,25.8,33.1,68,23421,45041,61,811,270,540,10,20,0,16.7,0,Low,0.22028985507246376,0.20596614714261777,0.3103448275862069,0.8387096774193549,0.7872340425531914,0.8163265306122451,0.0013132109016708083,0.001311957608943271,0.001311978586017223,0.0013131998471300691,0.0012795474442723416,0.0011412542797035487
2023,KPK,Dir Upper,286,118.3,131,40.5,25.5,33.9,93,32320,62154,84,1119,373,746,14,28,0,23.0,1,Medium,0.30434782608695654,0.28020780961957437,0.3103448275862069,0.8064516129032254,0.7234042553191488,0.9795918367346936,0.0018182920176980422,0.0018305748247386764,0.0018305818138488062,0.001831745427791686,0.0018183042629133276,0.0015743809039283896
