Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Flooded_Area_sqkm,Persons_Affected,Persons_in_Camps,Medical_Camps,Persons_Rescued,Total_Houses_Damaged,Roads_Damaged_km,Est_Damages_USD_Mn,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Total_Deaths_Cum,Fatality_Category,Fatality_Label
2023,Balochistan,Loralai,346,138.6,41,27062,812,0,162,487,12,10.0,41.4,25.9,33.8,3,1,Category_1_Low_1to50
2023,Balochistan,Dera Bugti,222,57.4,29,19098,573,0,115,344,9,7.1,38.3,23.8,32.2,2,1,Category_1_Low_1to50
2023,Balochistan,Kohlu,299,107.6,33,21862,656,0,131,394,10,8.1,41.4,26.4,32.9,2,1,Category_1_Low_1to50
2023,Balochistan,Jhal Magsi,252,72.6,27,17755,533,0,107,320,8,6.6,41.1,25.9,30.7,2,1,Category_1_Low_1to50
2023,AJK,All (Province Level),218,86.3,260,173024,5191,1,1038,3114,78,64.0,38.2,23.9,32.6,19,1,Category_1_Low_1to50
2023,AJK,Muzaffarabad,319,182.3,21,14286,429,0,86,257,6,5.3,36.6,23.9,30.4,2,1,Category_1_Low_1to50
2023,AJK,Mirpur,247,133.0,15,9732,292,0,58,175,4,3.6,38.4,26.2,31.6,1,1,Category_1_Low_1to50
2023,AJK,Rawlakot,209,65.9,46,30581,917,0,183,550,14,11.3,36.9,23.1,32.5,3,1,Category_1_Low_1to50
2023,AJK,Kotli,311,175.2,38,25065,752,0,150,451,11,9.3,39.6,24.7,33.8,3,1,Category_1_Low_1to50
2023,AJK,Bagh,181,42.5,54,35901,1077,0,215,646,16,13.3,37.9,23.6,33.7,4,1,Category_1_Low_1to50
2023,AJK,Haveli,160,25.0,22,14368,431,0,86,259,6,5.3,38.0,24.1,30.8,2,1,Category_1_Low_1to50
2023,AJK,Neelum,260,160.0,32,21338,640,0,128,384,10,7.9,36.9,23.1,31.6,2,1,Category_1_Low_1to50
2023,AJK,Hattian,179,49.2,53,35059,1052,0,210,631,16,13.0,40.4,23.9,31.5,4,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,All (Province Level),186,57.6,169,112806,3384,1,677,2031,51,41.8,38.0,25.0,31.0,13,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Gilgit,125,16.8,13,8779,263,0,53,158,4,3.2,41.1,22.8,32.5,1,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Skardu,210,94.4,21,13763,413,0,83,248,6,5.1,40.8,24.7,33.2,2,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Ghanche,241,79.9,25,16491,495,0,99,297,7,6.1,39.2,24.6,32.9,2,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Ghizer,166,28.7,37,24883,746,0,149,448,11,9.2,37.6,24.9,30.6,3,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Hunza,136,10.6,23,15042,451,0,90,271,7,5.6,39.5,23.2,31.2,2,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Nagar,246,82.2,18,12176,365,0,73,219,5,4.5,37.7,23.5,31.7,1,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Astore,115,-3.4,23,15289,459,0,92,275,7,5.7,41.4,24.3,31.6,2,1,Category_1_Low_1to50
2023,Gilgit-Baltistan,Diamer,232,93.3,35,23131,694,0,139,416,10,8.6,41.5,25.5,33.5,3,1,Category_1_Low_1to50
2023,FATA,All (Province Level),284,111.9,134,89024,2671,1,534,1602,40,33.0,38.5,25.3,31.5,10,1,Category_1_Low_1to50
2023,FATA,Khyber,379,221.2,17,11483,344,0,69,207,5,4.2,40.7,25.1,30.6,1,1,Category_1_Low_1to50
2023,FATA,Kurram,253,97.7,17,11523,346,0,69,207,5,4.3,36.9,26.7,30.0,1,1,Category_1_Low_1to50
2023,FATA,Orakzai,336,162.5,20,13642,409,0,82,246,6,5.0,39.9,25.6,32.7,2,1,Category_1_Low_1to50
2023,FATA,Mohmand,242,110.4,13,8543,256,0,51,154,4,3.2,38.7,24.5,31.8,1,1,Category_1_Low_1to50
2023,FATA,Bajaur,251,116.4,20,13565,407,0,81,244,6,5.0,40.0,25.0,31.3,2,1,Category_1_Low_1to50
2023,FATA,North Waziristan,290,116.4,24,15671,470,0,94,282,7,5.8,39.8,25.4,31.1,2,1,Category_1_Low_1to50
2023,FATA,South Waziristan,334,124.2,10,6470,194,0,39,116,3,2.4,38.6,23.4,32.9,1,1,Category_1_Low_1to50
2024,Pakistan (National),All,218,51.4,3150,2100000,63000,3,12600,37800,945,836.4,39.3,24.9,32.0,268,2,Category_2_Critical
2024,Punjab,All (Province Level),155,28.1,1047,698178,20945,1,4189,12567,314,278.1,37.9,25.2,31.1,89,2,Category_2_Critical
2024,Punjab,Lahore,136,1.5,41,27370,821,0,164,493,12,10.9,37.5,24.2,33.0,3,1,Category_1_Low_1to50
2024,Punjab,Multan,207,51.1,25,16350,490,0,98,294,7,6.5,41.0,24.0,32.3,2,1,Category_1_Low_1to50
2024,Punjab,Faisalabad,106,-7.0,21,13780,413,0,83,248,6,5.5,41.0,24.1,32.2,2,1,Category_1_Low_1to50
2024,Punjab,Rawalpindi,228,100.0,38,25424,763,0,153,458,11,10.1,39.8,24.4,30.2,3,1,Category_1_Low_1to50
2024,Punjab,Gujranwala,107,1.9,49,32824,985,0,197,591,15,13.1,37.4,25.8,32.8,4,1,Category_1_Low_1to50
2024,Punjab,Sargodha,217,65.6,44,29176,875,0,175,525,13,11.6,40.7,26.0,32.5,4,1,Category_1_Low_1to50
2024,Punjab,Sialkot,222,113.5,49,32609,978,0,196,587,15,13.0,36.9,26.6,31.1,4,1,Category_1_Low_1to50
2024,Punjab,Jhang,110,3.8,54,35795,1074,0,215,644,16,14.3,37.4,23.8,31.9,5,1,Category_1_Low_1to50
2024,Punjab,Muzaffargarh,155,27.0,65,43347,1300,0,260,780,20,17.3,39.2,24.9,32.0,6,1,Category_1_Low_1to50
2024,Punjab,Rahim Yar Khan,107,0.0,15,9961,299,0,60,179,4,4.0,40.2,23.6,33.5,1,1,Category_1_Low_1to50
2024,Punjab,Bahawalnagar,224,98.2,77,51289,1539,0,308,923,23,20.4,39.2,23.5,33.2,7,1,Category_1_Low_1to50
2024,Punjab,Bahawalpur,153,17.7,70,46948,1408,0,282,845,21,18.7,37.1,22.9,33.0,6,1,Category_1_Low_1to50
2024,Punjab,D.G. Khan,107,-20.1,50,33526,1006,0,201,603,15,13.4,39.0,26.1,33.2,4,1,Category_1_Low_1to50
2024,Punjab,Rajanpur,225,108.3,52,34748,1042,0,208,625,16,13.8,37.0,24.5,33.3,4,1,Category_1_Low_1to50
2024,Punjab,Mianwali,195,77.3,49,32556,977,0,195,586,15,13.0,41.4,23.0,33.5,4,1,Category_1_Low_1to50
2024,Punjab,Khushab,152,39.4,34,22468,674,0,135,404,10,8.9,38.4,23.5,30.8,3,1,Category_1_Low_1to50
2024,Punjab,Chakwal,204,64.5,29,19061,572,0,114,343,9,7.6,41.1,25.3,32.7,2,1,Category_1_Low_1to50
2024,Punjab,Jhelum,189,80.0,47,31619,949,0,190,569,14,12.6,40.9,25.9,30.9,4,1,Category_1_Low_1to50
2024,Punjab,Kasur,123,17.1,38,25057,752,0,150,451,11,10.0,40.5,25.8,33.2,3,1,Category_1_Low_1to50
2024,Punjab,Sheikhupura,191,76.9,21,14099,423,0,85,254,6,5.6,39.9,23.1,30.7,2,1,Category_1_Low_1to50
2024,Punjab,Gujrat,113,2.7,45,29762,893,0,179,536,13,11.9,37.7,23.7,30.9,4,1,Category_1_Low_1to50
2024,Punjab,Hafizabad,154,17.6,41,27306,819,0,164,492,12,10.9,40.2,23.3,30.1,3,1,Category_1_Low_1to50
2024,Punjab,Narowal,114,9.6,43,28781,863,0,173,518,13,11.5,39.8,25.1,33.9,4,1,Category_1_Low_1to50
2024,Punjab,Layyah,145,27.2,55,36661,1100,0,220,660,16,14.6,37.4,23.3,30.5,5,1,Category_1_Low_1to50
2024,Punjab,Bhakkar,136,-1.4,22,14480,434,0,87,261,7,5.8,39.5,26.7,31.4,2,1,Category_1_Low_1to50
2024,Sindh,All (Province Level),202,60.3,777,518326,15550,1,3110,9330,233,206.4,38.1,25.7,32.9,66,2,Category_2_Critical
2024,Sindh,Karachi,198,73.7,19,12399,372,0,74,223,6,4.9,38.5,23.3,31.8,2,1,Category_1_Low_1to50
2024,Sindh,Hyderabad,138,12.2,30,20247,607,0,121,364,9,8.1,41.6,24.1,33.5,3,1,Category_1_Low_1to50
2024,Sindh,Sukkur,265,100.8,74,49170,1475,0,295,885,22,19.6,40.9,23.1,31.8,6,1,Category_1_Low_1to50
2024,Sindh,Larkana,296,116.1,75,49821,1495,0,299,897,22,19.8,41.0,25.6,33.0,6,1,Category_1_Low_1to50
2024,Sindh,Khairpur,271,95.0,55,36963,1109,0,222,665,17,14.7,40.0,24.0,30.1,5,1,Category_1_Low_1to50
2024,Sindh,Jacobabad,175,54.9,65,43477,1304,0,261,783,20,17.3,40.8,26.1,33.2,6,1,Category_1_Low_1to50
2024,Sindh,Shikarpur,176,64.5,45,30323,910,0,182,546,14,12.1,40.8,23.1,32.5,4,1,Category_1_Low_1to50
2024,Sindh,Kashmore,290,168.5,44,29376,881,0,176,529,13,11.7,40.5,23.0,30.1,4,1,Category_1_Low_1to50
2024,Sindh,Dadu,265,108.7,30,19756,593,0,119,356,9,7.9,36.8,22.9,32.4,3,1,Category_1_Low_1to50
2024,Sindh,Jamshoro,222,62.0,54,36207,1086,0,217,652,16,14.4,39.7,23.7,32.4,5,1,Category_1_Low_1to50
2024,Sindh,Thatta,234,62.5,56,37053,1112,0,222,667,17,14.8,37.6,26.6,32.1,5,1,Category_1_Low_1to50
2024,Sindh,Badin,190,39.7,38,25637,769,0,154,461,12,10.2,40.2,22.9,32.1,3,1,Category_1_Low_1to50
2024,Sindh,Sanghar,284,163.0,33,21980,659,0,132,396,10,8.8,40.9,26.4,31.4,3,1,Category_1_Low_1to50
2024,Sindh,Mirpur Khas,240,100.0,51,33897,1017,0,203,610,15,13.5,38.3,24.5,30.5,4,1,Category_1_Low_1to50
2024,Sindh,Tharparkar,194,37.6,52,34852,1046,0,209,627,16,13.9,39.1,24.9,33.8,4,1,Category_1_Low_1to50
2024,Sindh,Umerkot,207,43.8,48,32013,960,0,192,576,14,12.8,38.5,24.2,30.7,4,1,Category_1_Low_1to50
2024,Sindh,Matiari,261,81.2,30,20241,607,0,121,364,9,8.1,40.5,23.7,30.1,3,1,Category_1_Low_1to50
2024,Sindh,Qambar,178,26.2,58,38680,1160,0,232,696,17,15.4,39.6,23.6,33.5,5,1,Category_1_Low_1to50
2024,KPK,All (Province Level),166,0.6,723,482163,14465,1,2893,8679,217,192.0,38.8,24.8,32.8,62,2,Category_2_Critical
2024,KPK,Peshawar,131,-9.0,51,33835,1015,0,203,609,15,13.5,39.4,22.8,31.6,4,1,Category_1_Low_1to50
2024,KPK,Nowshera,106,-41.8,22,14486,435,0,87,261,7,5.8,37.7,24.1,33.4,2,1,Category_1_Low_1to50
2024,KPK,Charsadda,110,-37.5,42,27756,833,0,167,500,12,11.1,38.6,25.8,31.7,4,1,Category_1_Low_1to50
2024,KPK,Mardan,211,14.1,33,21998,660,0,132,396,10,8.8,36.9,24.9,30.1,3,1,Category_1_Low_1to50
2024,KPK,Swat,154,-17.2,48,31937,958,0,192,575,14,12.7,39.8,26.5,33.0,4,1,Category_1_Low_1to50
2024,KPK,Malakand,158,6.0,20,13557,407,0,81,244,6,5.4,39.1,24.6,33.8,2,1,Category_1_Low_1to50
2024,KPK,Dir Upper,240,30.4,44,29298,879,0,176,527,13,11.7,37.7,24.7,31.3,4,1,Category_1_Low_1to50
2024,KPK,Dir Lower,223,36.8,33,22091,663,0,133,398,10,8.8,39.3,26.7,30.2,3,1,Category_1_Low_1to50
2024,KPK,Chitral,122,-28.7,46,30816,924,0,185,555,14,12.3,37.8,26.2,31.3,4,1,Category_1_Low_1to50
2024,KPK,Mansehra,127,-17.5,35,23516,705,0,141,423,11,9.4,38.7,24.2,32.0,3,1,Category_1_Low_1to50
2024,KPK,Abbottabad,197,27.1,46,30634,919,0,184,551,14,12.2,37.3,25.8,33.4,4,1,Category_1_Low_1to50
2024,KPK,Haripur,174,4.2,29,19147,574,0,115,345,9,7.6,39.9,22.9,32.8,2,1,Category_1_Low_1to50
2024,KPK,Swabi,223,36.8,22,14767,443,0,89,266,7,5.9,37.4,26.7,33.5,2,1,Category_1_Low_1to50
2024,KPK,Buner,127,-32.1,48,32246,967,0,193,580,15,12.8,39.3,26.2,31.3,4,1,Category_1_Low_1to50
2024,KPK,Shangla,178,21.1,43,28893,867,0,173,520,13,11.5,37.7,24.7,30.1,4,1,Category_1_Low_1to50
2024,KPK,Kohistan,216,36.7,37,24529,736,0,147,442,11,9.8,41.6,23.5,32.3,3,1,Category_1_Low_1to50
2024,KPK,Battagram,248,37.0,27,18013,540,0,108,324,8,7.2,39.4,24.7,33.3,2,1,Category_1_Low_1to50
2024,KPK,Tor Ghar,159,-15.9,75,49756,1493,0,299,896,22,19.8,37.4,23.8,30.3,6,1,Category_1_Low_1to50
2024,Balochistan,All (Province Level),270,64.6,352,234743,7042,1,1408,4225,106,93.5,40.0,25.0,32.0,30,1,Category_1_Low_1to50
2024,Balochistan,Quetta,366,111.6,25,16572,497,0,99,298,7,6.6,40.1,24.9,33.5,2,1,Category_1_Low_1to50
2024,Balochistan,Khuzdar,351,114.0,15,10246,307,0,61,184,5,4.1,41.1,24.1,31.4,1,1,Category_1_Low_1to50
2024,Balochistan,Turbat,287,84.0,30,19939,598,0,120,359,9,7.9,38.0,25.4,30.4,3,1,Category_1_Low_1to50
2024,Balochistan,Gwadar,208,19.5,35,23626,709,0,142,425,11,9.4,39.7,23.5,31.0,3,1,Category_1_Low_1to50
2024,Balochistan,Lasbela,317,91.0,22,14930,448,0,90,269,7,5.9,40.5,25.8,32.4,2,1,Category_1_Low_1to50
2024,Balochistan,Mastung,376,121.2,26,17004,510,0,102,306,8,6.8,40.8,24.9,30.8,2,1,Category_1_Low_1to50
2024,Balochistan,Kalat,331,103.1,21,14111,423,0,85,254,6,5.6,40.8,25.5,32.7,2,1,Category_1_Low_1to50
2024,Balochistan,Sibi,367,106.2,20,13579,407,0,81,244,6,5.4,38.3,24.9,30.5,2,1,Category_1_Low_1to50
2024,Balochistan,Nasirabad,296,73.1,18,11999,360,0,72,216,5,4.8,38.6,24.8,33.5,2,1,Category_1_Low_1to50
2024,Balochistan,Jaffarabad,203,44.0,16,10491,315,0,63,189,5,4.2,37.6,25.8,31.6,1,1,Category_1_Low_1to50
2024,Balochistan,Bolan,167,-4.6,31,20435,613,0,123,368,9,8.1,37.2,25.9,30.6,3,1,Category_1_Low_1to50
2024,Balochistan,Zhob,394,149.4,22,14348,430,0,86,258,6,5.7,40.8,23.5,33.2,2,1,Category_1_Low_1to50
2024,Balochistan,Loralai,236,61.6,21,13851,416,0,83,249,6,5.5,38.6,23.6,32.5,2,1,Category_1_Low_1to50
2024,Balochistan,Dera Bugti,293,74.4,23,15507,465,0,93,279,7,6.2,41.2,24.8,32.1,2,1,Category_1_Low_1to50
2024,Balochistan,Kohlu,176,10.0,18,12279,368,0,74,221,6,4.9,36.9,25.0,31.2,2,1,Category_1_Low_1to50
2024,Balochistan,Jhal Magsi,389,112.6,18,11837,355,0,71,213,5,4.7,37.6,24.1,32.4,2,1,Category_1_Low_1to50
2024,AJK,All (Province Level),207,59.2,166,110717,3322,1,664,1993,50,44.1,40.4,25.5,32.1,14,1,Category_1_Low_1to50
2024,AJK,Muzaffarabad,298,101.4,27,17771,533,0,107,320,8,7.1,37.3,23.4,32.7,2,1,Category_1_Low_1to50
2024,AJK,Mirpur,136,-6.2,15,10249,307,0,61,184,5,4.1,41.0,24.2,33.5,1,1,Category_1_Low_1to50
2024,AJK,Rawlakot,204,77.4,27,17914,537,0,107,322,8,7.1,38.8,24.6,32.2,2,1,Category_1_Low_1to50
2024,AJK,Kotli,170,44.1,16,10852,326,0,65,195,5,4.3,39.3,24.9,31.7,1,1,Category_1_Low_1to50
2024,AJK,Bagh,238,71.2,27,17778,533,0,107,320,8,7.1,36.8,25.0,33.5,2,1,Category_1_Low_1to50
2024,AJK,Haveli,297,139.5,10,6753,203,0,41,122,3,2.7,38.9,26.7,30.7,1,1,Category_1_Low_1to50
2024,AJK,Neelum,286,121.7,14,9510,285,0,57,171,4,3.8,39.2,26.1,32.9,1,1,Category_1_Low_1to50
2024,AJK,Hattian,214,48.6,11,7520,226,0,45,135,3,3.0,41.1,26.6,33.5,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,All (Province Level),220,37.5,129,86017,2581,1,516,1548,39,34.3,39.9,24.8,31.1,11,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Gilgit,204,22.9,22,14925,448,0,90,269,7,5.9,40.0,23.6,33.3,2,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Skardu,212,24.0,10,6897,207,0,41,124,3,2.7,41.5,26.0,33.7,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Ghanche,242,61.3,8,5116,153,0,31,92,2,2.0,40.8,25.4,33.8,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Ghizer,231,57.1,12,8046,241,0,48,145,4,3.2,39.6,24.5,31.7,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Hunza,235,54.6,10,6588,198,0,40,119,3,2.6,36.6,24.0,31.1,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Nagar,233,37.9,11,7485,225,0,45,135,3,3.0,39.8,26.0,31.8,1,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Astore,217,27.6,19,12998,390,0,78,234,6,5.2,38.8,24.4,33.0,2,1,Category_1_Low_1to50
2024,Gilgit-Baltistan,Diamer,176,15.0,10,6553,197,0,39,118,3,2.6,37.8,25.1,33.1,1,1,Category_1_Low_1to50
2024,FATA,All (Province Level),208,20.9,103,68417,2053,1,411,1232,31,27.2,39.4,24.6,32.6,9,1,Category_1_Low_1to50
2024,FATA,Khyber,162,-4.7,21,13818,415,0,83,249,6,5.5,40.9,24.8,32.7,2,1,Category_1_Low_1to50
2024,FATA,Kurram,178,1.1,19,12818,385,0,77,231,6,5.1,37.3,25.5,32.9,2,1,Category_1_Low_1to50
2024,FATA,Orakzai,202,32.0,9,5865,176,0,35,106,3,2.3,38.7,23.5,31.6,1,1,Category_1_Low_1to50
2024,FATA,Mohmand,270,51.7,15,9880,296,0,59,178,4,3.9,36.8,26.5,32.7,1,1,Category_1_Low_1to50
2024,FATA,Bajaur,162,-8.0,9,6220,187,0,37,112,3,2.5,39.0,24.4,33.5,1,1,Category_1_Low_1to50
2024,FATA,North Waziristan,302,55.7,10,6827,205,0,41,123,3,2.7,40.1,24.6,30.3,1,1,Category_1_Low_1to50
2024,FATA,South Waziristan,138,-20.7,14,9402,282,0,56,169,4,3.7,37.4,22.8,31.6,1,1,Category_1_Low_1to50
2025,Pakistan (National),All,204,43.7,2400,1600000,48000,2,9600,28800,720,581.8,39.0,24.7,31.8,198,2,Category_2_Critical
2025,Punjab,All (Province Level),245,53.1,656,437534,13126,1,2625,7876,197,159.1,39.1,24.8,31.1,54,2,Category_2_Critical
2025,Punjab,Lahore,267,56.1,13,8514,255,0,51,153,4,3.1,39.7,24.4,30.5,1,1,Category_1_Low_1to50
2025,Punjab,Multan,309,91.9,31,20583,617,0,123,370,9,7.5,40.4,26.4,33.7,3,1,Category_1_Low_1to50
2025,Punjab,Faisalabad,206,13.8,27,18241,547,0,109,328,8,6.6,39.0,23.3,31.7,2,1,Category_1_Low_1to50
2025,Punjab,Rawalpindi,271,78.3,16,10991,330,0,66,198,5,4.0,37.1,26.6,33.1,1,1,Category_1_Low_1to50
2025,Punjab,Gujranwala,315,98.1,32,21560,647,0,129,388,10,7.8,37.7,23.3,31.4,3,1,Category_1_Low_1to50
2025,Punjab,Sargodha,158,0.6,22,14494,435,0,87,261,7,5.3,39.0,24.0,32.3,2,1,Category_1_Low_1to50
2025,Punjab,Sialkot,220,34.1,20,13313,399,0,80,240,6,4.8,40.3,26.4,33.3,2,1,Category_1_Low_1to50
2025,Punjab,Jhang,258,49.1,27,18098,543,0,109,326,8,6.6,41.1,23.2,31.5,2,1,Category_1_Low_1to50
2025,Punjab,Muzaffargarh,220,41.0,32,21418,643,0,129,386,10,7.8,39.7,26.8,32.0,3,1,Category_1_Low_1to50
2025,Punjab,Rahim Yar Khan,156,-4.3,15,9891,297,0,59,178,4,3.6,39.4,23.6,32.8,1,1,Category_1_Low_1to50
2025,Punjab,Bahawalnagar,223,21.2,28,18581,557,0,111,334,8,6.8,38.6,25.8,31.8,2,1,Category_1_Low_1to50
2025,Punjab,Bahawalpur,294,66.1,39,26289,789,0,158,473,12,9.6,41.4,25.1,30.9,3,1,Category_1_Low_1to50
2025,Punjab,D.G. Khan,291,100.7,27,18165,545,0,109,327,8,6.6,37.0,25.5,31.0,2,1,Category_1_Low_1to50
2025,Punjab,Rajanpur,271,93.6,30,20086,603,0,121,362,9,7.3,37.6,23.7,31.0,2,1,Category_1_Low_1to50
2025,Punjab,Mianwali,192,38.1,28,18690,561,0,112,336,8,6.8,37.6,26.7,31.9,2,1,Category_1_Low_1to50
2025,Punjab,Khushab,260,52.9,43,28938,868,0,174,521,13,10.5,37.7,25.6,31.1,4,1,Category_1_Low_1to50
2025,Punjab,Chakwal,317,124.8,26,17490,525,0,105,315,8,6.4,41.1,24.0,32.6,2,1,Category_1_Low_1to50
2025,Punjab,Jhelum,289,59.7,24,15896,477,0,95,286,7,5.8,36.9,26.5,32.4,2,1,Category_1_Low_1to50
2025,Punjab,Kasur,251,41.0,32,21286,639,0,128,383,10,7.7,38.8,24.9,30.1,3,1,Category_1_Low_1to50
2025,Punjab,Sheikhupura,305,86.0,19,12506,375,0,75,225,6,4.5,37.4,24.6,31.4,2,1,Category_1_Low_1to50
2025,Punjab,Gujrat,318,127.1,32,21297,639,0,128,383,10,7.7,41.2,24.7,33.0,3,1,Category_1_Low_1to50
2025,Punjab,Hafizabad,199,26.8,19,12349,370,0,74,222,6,4.5,36.8,23.4,30.4,2,1,Category_1_Low_1to50
2025,Punjab,Narowal,300,119.0,15,9840,295,0,59,177,4,3.6,39.8,23.4,33.8,1,1,Category_1_Low_1to50
2025,Punjab,Layyah,282,105.8,31,20950,628,0,126,377,9,7.6,41.4,24.9,30.2,3,1,Category_1_Low_1to50
2025,Punjab,Bhakkar,234,39.3,17,11001,330,0,66,198,5,4.0,39.0,24.3,30.5,1,1,Category_1_Low_1to50
2025,Sindh,All (Province Level),157,-1.3,554,369393,11082,1,2216,6649,166,134.3,38.1,25.0,31.7,46,1,Category_1_Low_1to50
2025,Sindh,Karachi,159,3.2,24,16145,484,0,97,291,7,5.9,39.7,24.8,31.2,2,1,Category_1_Low_1to50
2025,Sindh,Hyderabad,98,-37.6,36,23944,718,0,144,431,11,8.7,37.0,23.5,32.2,3,1,Category_1_Low_1to50
2025,Sindh,Sukkur,104,-32.9,52,34476,1034,0,207,621,16,12.5,39.6,23.4,33.1,4,1,Category_1_Low_1to50
2025,Sindh,Larkana,95,-34.5,48,31713,951,0,190,571,14,11.5,40.8,25.5,33.6,4,1,Category_1_Low_1to50
2025,Sindh,Khairpur,175,27.7,18,12100,363,0,73,218,5,4.4,39.3,25.2,30.8,2,1,Category_1_Low_1to50
2025,Sindh,Jacobabad,160,-9.1,26,17207,516,0,103,310,8,6.3,38.4,23.9,33.9,2,1,Category_1_Low_1to50
2025,Sindh,Shikarpur,203,45.0,31,20775,623,0,125,374,9,7.6,36.8,23.9,31.1,3,1,Category_1_Low_1to50
2025,Sindh,Kashmore,233,37.9,46,30497,915,0,183,549,14,11.1,38.8,25.6,34.0,4,1,Category_1_Low_1to50
2025,Sindh,Dadu,227,61.0,43,28734,862,0,172,517,13,10.4,40.2,26.2,33.8,4,1,Category_1_Low_1to50
2025,Sindh,Jamshoro,190,29.3,22,14625,439,0,88,263,7,5.3,39.7,23.8,31.3,2,1,Category_1_Low_1to50
2025,Sindh,Thatta,158,-0.6,29,19660,590,0,118,354,9,7.2,38.2,23.4,30.2,2,1,Category_1_Low_1to50
2025,Sindh,Badin,205,43.4,22,14985,450,0,90,270,7,5.5,37.2,25.8,31.2,2,1,Category_1_Low_1to50
2025,Sindh,Sanghar,140,-6.0,50,33618,1009,0,202,605,15,12.2,39.3,23.1,30.5,4,1,Category_1_Low_1to50
2025,Sindh,Mirpur Khas,167,22.8,24,16156,485,0,97,291,7,5.9,40.1,24.5,32.0,2,1,Category_1_Low_1to50
2025,Sindh,Tharparkar,233,67.6,23,15110,453,0,91,272,7,5.5,38.1,23.8,31.0,2,1,Category_1_Low_1to50
2025,Sindh,Umerkot,223,53.8,32,21474,644,0,129,387,10,7.8,39.4,25.3,32.1,3,1,Category_1_Low_1to50
2025,Sindh,Matiari,163,5.8,23,15626,469,0,94,281,7,5.7,40.7,25.9,30.5,2,1,Category_1_Low_1to50
2025,Sindh,Qambar,170,-3.4,23,15035,451,0,90,271,7,5.5,37.0,24.9,32.2,2,1,Category_1_Low_1to50
2025,KPK,All (Province Level),157,23.6,532,354627,10639,1,2128,6383,160,129.0,38.9,25.5,32.9,44,1,Category_1_Low_1to50
2025,KPK,Peshawar,95,-13.6,56,37512,1125,0,225,675,17,13.6,37.4,24.2,33.3,5,1,Category_1_Low_1to50
2025,KPK,Nowshera,182,27.3,33,22282,668,0,134,401,10,8.1,39.0,23.2,31.8,3,1,Category_1_Low_1to50
2025,KPK,Charsadda,156,43.1,27,18058,542,0,108,325,8,6.6,41.7,25.0,31.9,2,1,Category_1_Low_1to50
2025,KPK,Mardan,121,-12.9,34,22741,682,0,136,409,10,8.3,38.0,26.0,31.1,3,1,Category_1_Low_1to50
2025,KPK,Swat,122,-10.9,16,10612,318,0,64,191,5,3.9,39.9,26.5,33.1,1,1,Category_1_Low_1to50
2025,KPK,Malakand,185,39.1,24,15828,475,0,95,285,7,5.8,40.9,25.1,31.9,2,1,Category_1_Low_1to50
2025,KPK,Dir Upper,120,-8.4,30,19679,590,0,118,354,9,7.2,37.9,23.1,30.0,2,1,Category_1_Low_1to50
2025,KPK,Dir Lower,201,64.8,30,20030,601,0,120,361,9,7.3,39.1,24.4,32.6,2,1,Category_1_Low_1to50
2025,KPK,Chitral,226,61.4,32,21561,647,0,129,388,10,7.8,41.3,24.6,32.1,3,1,Category_1_Low_1to50
2025,KPK,Mansehra,220,63.0,41,27351,821,0,164,492,12,9.9,41.7,24.2,33.3,3,1,Category_1_Low_1to50
2025,KPK,Abbottabad,140,1.4,39,26305,789,0,158,473,12,9.6,41.2,23.7,32.5,3,1,Category_1_Low_1to50
2025,KPK,Haripur,162,38.5,34,22739,682,0,136,409,10,8.3,38.6,25.4,30.3,3,1,Category_1_Low_1to50
2025,KPK,Swabi,214,92.8,41,27368,821,0,164,493,12,9.9,41.7,25.6,30.6,3,1,Category_1_Low_1to50
2025,KPK,Buner,213,95.4,12,8104,243,0,49,146,4,2.9,37.9,25.8,32.3,1,1,Category_1_Low_1to50
2025,KPK,Shangla,101,-28.9,44,29004,870,0,174,522,13,10.5,37.8,25.0,32.6,4,1,Category_1_Low_1to50
2025,KPK,Kohistan,163,48.2,25,16937,508,0,102,305,8,6.2,41.4,25.1,32.8,2,1,Category_1_Low_1to50
2025,KPK,Battagram,99,-16.1,36,24254,728,0,146,437,11,8.8,39.0,23.1,32.8,3,1,Category_1_Low_1to50
2025,KPK,Tor Ghar,95,-29.6,23,15205,456,0,91,274,7,5.5,40.9,24.4,32.3,2,1,Category_1_Low_1to50
